Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,mean Node
20080917,174.4741822,15.2818869,200.2928626,201.2948533,198.5186231,282.6574426,163.5402047,350.5181344,322.0201575,268.5120255,316.5753597
20080918,175.4496193,29.4303278,200.90094,202.5172712,199.179133,282.6870187,163.664599,350.4782738,321.9983987,268.5163874,316.5223766
20080919,176.4256535,43.7069931,201.4369165,203.7394653,199.8405427,282.7197403,163.7887665,350.4385082,321.9769831,268.5212935,316.4694098
20080920,177.4023061,58.0318882,201.8952663,204.9614467,200.5028644,282.7556,163.9126925,350.3988556,321.9559208,268.5267462,316.4164615
20080921,178.3795898,72.3345957,202.270112,206.1832209,201.1661045,282.7945858,164.0363571,350.3593292,321.9352176,268.532743,316.3635288
20080922,179.357509,86.5610103,202.5552844,207.4047876,201.8302638,282.8366817,164.1597353,350.3199386,321.914875,268.5392774,316.3106051
20080923,180.3360605,100.6748805,202.7444196,208.626142,202.4953394,282.8818692,164.2827998,350.2806915,321.8948927,268.5463406,316.2576813
20080924,181.3152365,114.6546952,202.8311055,209.8472769,203.1613264,282.9301295,164.4055226,350.2415964,321.8752707,268.553924,316.2047489
20080925,182.295027,128.4878112,202.8090872,211.0681844,203.8282205,282.9814453,164.5278778,350.2026641,321.8560112,268.5620213,316.1518016
20080926,183.2754214,142.1641621,202.6725451,212.2888572,204.4960186,283.0358019,164.6498426,350.1639096,321.8371205,268.5706294,316.098837
20080927,184.2564098,155.6715701,202.4164566,213.5092891,205.1647201,283.0931869,164.771398,350.125352,321.8186085,268.5797492,316.0458565
20080928,185.2379832,168.9939192,202.0370494,214.7294747,205.8343263,283.15359,164.8925282,350.0870137,321.8004884,268.5893845,315.992865
20080929,186.2201333,182.112507,201.5323461,215.9494084,206.5048389,283.2170008,165.0132191,350.0489188,321.7827749,268.5995408,315.9398693
20080930,187.2028516,195.009978,200.9027861,217.1690831,207.1762592,283.2834073,165.1334567,350.0110916,321.7654827,268.6102231,315.8868762
20081001,188.1861286,207.6755624,200.1518952,218.3884893,207.848587,283.3527947,165.2532261,349.9735547,321.7486247,268.621435,315.833891
20081002,189.1699541,220.1101363,199.2869435,219.6076151,208.5218196,283.4251444,165.3725101,349.936328,321.7322114,268.6331775,315.7809169
20081003,190.1543171,232.3298937,198.3195121,220.8264461,209.1959526,283.5004341,165.4912897,349.8994291,321.7162506,268.6454488,315.7279548
20081004,191.1392064,244.3680337,197.2658641,222.0449662,209.8709802,283.5786386,165.609544,349.8628731,321.7007478,268.6582452,315.6750035
20081005,192.1246114,256.2744815,196.1470107,223.2631584,210.5468954,283.6597303,165.7272507,349.8266731,321.6857066,268.671561,315.6220602
20081006,193.1105221,268.1140394,194.9883761,224.4810051,211.2236915,283.7436796,165.8443873,349.7908413,321.6711295,268.6853896,315.5691213
20081007,194.0969301,279.9634301,193.8190127,225.6984889,211.9013614,283.830456,165.9609307,349.7553889,321.6570183,268.6997236,315.5161825
20081008,195.0838287,291.9074956,192.6703824,226.9155928,212.5798992,283.9200284,166.076858,349.7203267,321.6433744,268.7145555,315.4632398
20081009,196.0712134,304.0345178,191.574804,228.1323011,213.2593,284.0123655,166.1921472,349.6856657,321.6301995,268.7298782,315.4102893
20081010,197.0590829,316.4303484,190.5637357,229.3485996,213.9395607,284.1074367,166.3067774,349.6514174,321.6174958,268.7456851,315.3573281
20081011,198.0474399,329.1709364,189.6660995,230.5644767,214.6206808,284.2052123,166.4207293,349.6175944,321.6052668,268.7619711,315.3043549
20081012,199.0362922,342.3130892,188.9068475,231.7799246,215.3026635,284.305665,166.5339863,349.5842114,321.593518,268.7787335,315.2513704
20081013,200.0256541,355.8840741,188.3059191,232.9949408,215.9855161,284.4087702,166.6465351,349.5512854,321.5822577,268.795972,315.1983785
20081014,201.0155463,9.8720103,187.8776648,234.2095284,216.6692511,284.514507,166.7583653,349.5188363,321.571497,268.8136899,315.1453859
20081015,202.0059949,24.2204738,187.6307312,235.4236952,217.3538843,284.6228569,166.8694687,349.4868853,321.5612487,268.8318918,315.0924012
20081016,202.9970271,38.8312222,187.5683429,236.6374517,218.0394324,284.7338015,166.9798362,349.4554529,321.5515246,268.850582,315.0394323
20081017,203.9886676,53.5771165,187.6888822,237.8508075,218.7259092,284.8473201,167.0894547,349.4245559,321.5423333,268.8697613,314.9864835
20081018,204.9809344,68.3230983,187.9866573,239.0637679,219.4133234,284.9633874,167.198305,349.3942056,321.5336775,268.8894247,314.9335533
20081019,205.9738371,82.948825,188.4527591,240.2763336,220.1016774,285.0819737,167.3063621,349.364408,321.525555,268.9095622,314.8806352
20081020,206.9673776,97.3654809,189.0759239,241.4885006,220.7909692,285.2030465,167.4135968,349.335166,321.5179601,268.9301605,314.8277193
20081021,207.9615527,111.5223378,189.8433406,242.7002632,221.4811949,285.3265737,167.5199795,349.3064831,321.5108876,268.951206,314.7747958
20081022,208.9563568,125.4033967,190.7413641,243.911615,222.1723514,285.4525258,167.6254827,349.2783653,321.5043348,268.9726882,314.7218579
20081023,209.9517832,139.0177435,191.7561103,245.1225507,222.8644373,285.5808769,167.7300829,349.250823,321.4983031,268.9946003,314.6689027
20081024,210.947825,152.3879408,192.8739285,246.3330651,223.5574537,285.7116044,167.8337601,349.2238706,321.4927981,269.0169392,314.6159316
20081025,211.9444749,165.5397358,194.0817543,247.543153,224.2514028,285.8446878,167.9364973,349.1975253,321.4878278,269.039705,314.562949
20081026,212.9417242,178.494901,195.3673552,248.7528073,224.9462869,285.9801076,168.0382792,349.171806,321.4834021,269.0628987,314.5099609
20081027,213.9395628,191.267844,196.7194835,249.9620183,225.6421077,286.1178436,168.139091,349.1467313,321.4795308,269.086522,314.456974
20081028,214.9379784,203.8658163,198.1279536,251.170773,226.3388654,286.2578738,168.2389172,349.1223191,321.4762225,269.110575,314.4039938
20081029,215.9369563,216.2919729,199.5836614,252.3790541,227.0365575,286.4001738,168.3377407,349.0985847,321.4734837,269.1350561,314.3510241
20081030,216.9364794,228.5501584,201.0785598,253.5868403,227.7351792,286.5447161,168.4355425,349.075541,321.4713186,269.159961,314.2980665
20081031,217.9365291,240.6501385,202.6056056,254.7941063,228.4347235,286.6914702,168.5323018,349.0531981,321.4697285,269.1852832,314.2451205
20081101,218.937086,252.6121444,204.1586871,256.0008243,229.1351817,286.8404037,168.6279963,349.0315639,321.4687129,269.2110143,314.1921836
20081102,219.9381306,264.4699893,205.7325423,257.2069641,229.8365446,286.9914826,168.722603,349.0106448,321.4682698,269.2371443,314.1392525
20081103,220.9396442,276.2724718,207.3226727,258.4124941,230.5388025,287.1446719,168.8160986,348.990446,321.4683963,269.2636629,314.0863228
20081104,221.9416093,288.083129,208.9252586,259.6173823,231.2419463,287.2999364,168.9084601,348.9709724,321.469089,269.2905592,314.0333905
20081105,222.9440103,299.9785098,210.5370777,260.8215961,231.9459679,287.4572413,168.9996653,348.9522284,321.4703448,269.3178229,313.9804516
20081106,223.9468342,312.0450117,212.1554302,262.0251037,232.6508605,287.6165526,169.0896931,348.9342194,321.4721614,269.3454444,313.9275034
20081107,224.950071,324.3740401,213.7780703,263.227874,233.3566196,287.7778377,169.1785243,348.9169513,321.4745371,269.3734154,313.8745441
20081108,225.9537148,337.054949,215.4031449,264.4298776,234.0632433,287.9410657,169.2661416,348.9004315,321.4774721,269.4017291,313.8215739
20081109,226.9577645,350.1651371,217.0291401,265.6310874,234.7707331,288.1062084,169.3525305,348.884669,321.4809686,269.4303812,313.7685952
20081110,227.9622254,3.7571321,218.6548335,266.8314802,235.4790944,288.2732405,169.4376794,348.8696752,321.485031,269.45937,313.7156131
20081111,228.9671091,17.8438775,220.2792531,268.031037,236.1883371,288.44214,169.5215799,348.8554636,321.4896663,269.4886962,313.6626352
20081112,229.9724327,32.3857801,221.9016388,269.2297424,236.8984739,288.6128869,169.6042243,348.8420483,321.4948823,269.5183619,313.60967
20081113,230.9782157,47.2853879,223.5214088,270.4275832,237.6095179,288.7854603,169.6856036,348.8294415,321.5006851,269.5483672,313.5567244
20081114,231.984476,62.3955253,225.1381284,271.624545,238.3214784,288.959836,169.7657033,348.8176502,321.5070757,269.5787078,313.5038002
20081115,232.9912263,77.5422288,226.7514846,272.8206107,239.0343595,289.1359846,169.8445022,348.8066751,321.5140488,269.6093726,313.4508929
20081116,233.9984729,92.5562614,228.3612655,274.0157601,239.7481596,289.3138727,169.9219729,348.7965116,321.5215941,269.6403458,313.3979927
20081117,235.006217,107.3018217,229.9673463,275.2099718,240.4628744,289.4934654,169.9980858,348.7871535,321.5296992,269.6716093,313.3450879
20081118,236.0144572,121.6928543,231.5696778,276.4032248,241.1784997,289.6747307,170.0728128,348.7785968,321.5383542,269.7031474,313.2921689
20081119,237.0231912,135.6944253,233.1682764,277.5955004,241.895034,289.857641,170.1461301,348.7708425,321.547554,269.734949,313.2392313
20081120,238.032417,149.3131414,234.7632147,278.7867809,242.6124789,290.0421737,170.2180192,348.7638968,321.5572987,269.7670081,313.1862759
20081121,239.0421311,162.5828711,236.354611,279.977048,243.3308377,290.2283093,170.2884654,348.7577695,321.5675919,269.7993225,313.1333073
20081122,240.0523282,175.5507869,237.9426198,281.1662808,244.0501137,290.4160295,170.3574558,348.752472,321.5784389,269.8318913,313.0803319
20081123,241.0629997,188.2663919,239.5274239,282.3544542,244.7703087,290.6053151,170.4249781,348.7480152,321.5898448,269.8647135,313.0273563
20081124,242.0741339,200.7743606,241.1092279,283.541538,245.4914227,290.7961456,170.4910193,348.7444091,321.6018134,269.8977873,312.9743862
20081125,243.0857155,213.1110488,242.6882668,284.7274966,246.2134531,290.9884983,170.5555654,348.7416614,321.614347,269.9311088,312.9214256
20081126,244.097726,225.3041305,244.2648247,285.912289,246.9363945,291.182348,170.6186007,348.7397775,321.6274452,269.9646722,312.8684767
20081127,245.1101439,237.374655,245.8390432,287.0958683,247.6602391,291.3776668,170.6801082,348.7387603,321.6411055,269.9984694,312.8155395
20081128,246.1229453,249.3407165,247.4111952,288.2781825,248.384977,291.5744246,170.7400692,348.7386101,321.6553231,270.0324901,312.7626121
20081129,247.136105,261.2218676,248.9815487,289.4591753,249.1105965,291.7725898,170.7984646,348.7393258,321.6700916,270.0667228,312.7096911
20081130,248.149597,273.0434475,250.5503527,290.6387866,249.8370858,291.9721294,170.855275,348.7409045,321.6854035,270.1011548,312.6567727
20081201,249.163396,284.84015,252.1178522,291.8169535,250.5644328,292.1730104,170.9104811,348.7433431,321.7012509,270.1357736,312.6038524
20081202,250.1774775,296.6583766,253.6842867,292.9936106,251.2926261,292.3752,170.964065,348.7466381,321.7176259,270.1705664,312.5509263
20081203,251.191819,308.5571299,255.2498877,294.1686912,252.0216556,292.578666,171.01601,348.7507863,321.7345213,270.2055215,312.4979913
20081204,252.2064003,320.6072818,256.8148757,295.3421273,252.7515089,292.7833779,171.0663012,348.7557858,321.7519308,270.2406285,312.4450455
20081205,253.2212046,332.8889816,258.3794574,296.5138505,253.4821556,292.9893069,171.1149263,348.7616356,321.7698499,270.2758787,312.3920888
20081206,254.2362189,345.4867669,259.9438224,297.6837923,254.2135442,293.1964264,171.1618754,348.7683364,321.7882757,270.3112653,312.339123
20081207,255.2514342,358.4817523,261.5081389,298.8518841,254.9457614,293.4047122,171.2071416,348.7758904,321.8072072,270.3467836,312.2861521
20081208,256.2668467,11.9403505,263.0725501,300.0180584,255.6788579,293.6141426,171.2507202,348.7843019,321.8266454,270.3824311,312.2331819
20081209,257.2824582,25.8997546,264.6371689,301.1822486,256.412791,293.8246983,171.2926093,348.7935762,321.8465928,270.4182072,312.1802203
20081210,258.2982747,40.3522368,266.2020704,302.344389,257.1475521,294.0363607,171.332807,348.8037183,321.8670519,270.4541111,312.1272747
20081211,259.3143046,55.2329813,267.7672837,303.5044132,257.8831462,294.2491097,171.3713089,348.8147303,321.8880223,270.4901396,312.0743501
20081212,260.3305557,70.4181177,269.3327809,304.6622529,258.6195767,294.4629208,171.4081053,348.8266087,321.9094981,270.5262841,312.0214456
20081213,261.3470334,85.7381277,270.8984673,305.8178376,259.3568426,294.6777644,171.4431796,348.8393437,321.9314671,270.5625296,311.968554
20081214,262.3637402,101.0055838,272.4641715,306.9710967,260.0949389,294.8936077,171.4765103,348.8529209,321.9539129,270.5988567,311.9156637
20081215,263.3806779,116.0483841,274.0296364,308.1219618,260.8338595,295.110418,171.5080752,348.8673258,321.9768186,270.6352458,311.8627625
20081216,264.3978489,130.7364937,275.5945075,309.2703687,261.5736008,295.328167,171.5378555,348.8825482,322.0001716,270.671681,311.8098425
20081217,265.4152572,144.9944054,277.1583177,310.4162576,262.3141635,295.5468326,171.5658388,348.8985839,322.0239652,270.7081525,311.7569017
20081218,266.4329068,158.7992088,278.7204667,311.5595697,263.0555513,295.7663976,171.5920184,348.9154346,322.0481986,270.7446561,311.7039441
20081219,267.4507999,172.1694634,280.2801965,312.7002439,263.7977685,295.9868473,171.6163912,348.9331047,322.0728737,270.7811903,311.6509768
20081220,268.4689344,185.1509588,281.8365628,313.8382131,264.5408183,296.2081667,171.6389551,348.951599,322.0979929,270.817754,311.5980073
20081221,269.4873035,197.8035567,283.3884036,314.9734028,265.2847006,296.430339,171.6597078,348.9709205,322.1235569,270.8543447,311.5450418
20081222,270.5058956,210.191017,284.9343042,316.10573,266.0294123,296.6533445,171.6786455,348.9910701,322.1495643,270.8909582,311.4920848
20081223,271.5246948,222.3741559,286.472557,317.2351035,266.7749473,296.8771613,171.6957637,349.0120461,322.1760115,270.9275886,311.4391387
20081224,272.5436817,234.4069848,288.0011151,318.3614243,267.5212966,297.1017651,171.7110565,349.0338447,322.2028928,270.9642281,311.3862039
20081225,273.5628334,246.3352933,289.5175396,319.4845854,268.2684486,297.3271291,171.7245174,349.0564599,322.2302002,271.0008666,311.3332791
20081226,274.5821246,258.1971538,291.018939,320.604472,269.01639,297.5532249,171.7361391,349.0798834,322.2579241,271.0374922,311.2803612
20081227,275.6015279,270.0248659,292.5019016,321.7209623,269.7651056,297.7800226,171.7459144,349.1041061,322.2860538,271.0740917,311.2274463
20081228,276.6210153,281.8478523,293.9624192,322.8339276,270.5145799,298.0074919,171.7538366,349.1291176,322.3145778,271.1106515,311.1745302
20081229,277.6405584,293.6959923,295.3958037,323.9432333,271.2647974,298.2356024,171.7599005,349.1549078,322.3434848,271.1471581,311.1216088
20081230,278.6601295,305.6028628,296.7965968,325.0487384,272.0157431,298.4643246,171.7641024,349.1814666,322.3727641,271.1835989,311.0686785
20081231,279.6797026,317.6083704,298.1584749,326.150297,272.7674036,298.6936297,171.7664408,349.2087849,322.4024056,271.2199623,311.0157373
20090101,280.6992539,329.7603026,299.4741533,327.2477582,273.5197673,298.923491,171.7669171,349.236855,322.4324013,271.256239,310.9627845
20090102,281.718763,342.1143479,300.735295,328.3409662,274.2728252,299.1538839,171.7655357,349.2656708,322.4627449,271.2924213,310.9098218
20090103,282.7382123,354.7321349,301.9324321,329.4297609,275.026571,299.3847861,171.7623038,349.2952281,322.4934318,271.3285038,310.8568525
20090104,283.7575884,7.6768068,303.054913,330.5139773,275.7810008,299.6161771,171.7572317,349.3255238,322.5244593,271.3644831,310.8038819
20090105,284.776881,21.0057073,304.0908894,331.5934453,276.5361131,299.8480384,171.7503314,349.3565562,322.5558257,271.400357,310.7509165
20090106,285.7960839,34.7601051,305.027367,332.6679896,277.2919083,300.0803524,171.7416164,349.3883236,322.5875299,271.4361239,310.6979631
20090107,286.8151934,48.952796,305.8503428,333.7374292,278.0483872,300.313101,171.7310996,349.4208229,322.6195693,271.4717812,310.6450273
20090108,287.8342071,63.5559913,306.5450595,334.8015761,278.805549,300.5462636,171.718791,349.4540475,322.6519381,271.5073229,310.5921112
20090109,288.8531226,78.4936529,307.0964112,335.8602358,279.5633896,300.7798153,171.7046951,349.4879854,322.684625,271.5427379,310.5392113
20090110,289.8719375,93.6430376,307.4895304,336.9132087,280.3219015,301.0137266,171.6888114,349.522619,322.7176132,271.5780094,310.4863188
20090111,290.8906504,108.8481332,307.7105791,337.960294,281.0810753,301.2479663,171.671136,349.5579281,322.7508834,271.6131181,310.4334214
20090112,291.9092635,123.9428987,307.747746,339.0012934,281.8409035,301.4825051,171.6516661,349.5938938,322.7844174,271.6480457,310.3805086
20090113,292.9277839,138.7774004,307.5924236,340.0360135,282.6013827,301.717319,171.630404,349.6305027,322.8182022,271.6827791,310.3275744
20090114,293.9462229,153.2386052,307.2404936,341.0642643,283.362515,301.9523903,171.6073588,349.6677479,322.8522315,271.7173116,310.2746198
20090115,294.9645929,167.2606672,306.6935997,342.0858542,284.124305,302.1877062,171.5825455,349.7056278,322.8865041,271.7516416,310.221651
20090116,295.9829037,180.8244874,305.9602334,343.1005843,284.8867577,302.4232554,171.5559822,349.7441431,322.921021,271.7857697,310.1686764
20090117,297.0011596,193.9498635,305.0564209,344.1082432,285.6498749,302.6590251,171.5276873,349.7832934,322.9557824,271.8196957,310.1157039
20090118,298.0193586,206.684446,304.0057971,345.108604,286.4136543,302.8949993,171.4976783,349.8230757,322.9907857,271.8534169,310.0627388
20090119,299.0374928,219.0927425,302.8389111,346.1014234,287.1780894,303.1311591,171.465971,349.8634845,323.026026,271.886928,310.0097841
20090120,300.0555495,231.2469039,301.5917264,347.0864417,287.9431704,303.3674833,171.4325808,349.9045112,323.0614957,271.9202214,309.9568405
20090121,301.073512,243.2198284,300.3034445,348.0633829,288.7088848,303.6039491,171.3975221,349.9461457,323.0971851,271.9532878,309.9039069
20090122,302.0913603,255.0804583,299.0139382,349.0319545,289.4752176,303.8405341,171.3608093,349.9883757,323.1330833,271.9861164,309.8509807
20090123,303.109072,266.8909147,297.7611745,349.9918476,290.2421521,304.0772214,171.322457,350.0311878,323.1691778,272.0186952,309.7980583
20090124,304.1266224,278.7051125,296.5790049,350.9427362,291.0096706,304.3139246,171.2824805,350.0745676,323.2054556,272.0510118,309.7451354
20090125,305.143986,290.5685774,295.4955969,351.8842776,291.7777544,304.5504489,171.2408961,350.1185007,323.2419034,272.0830538,309.6922077
20090126,306.1611366,302.5192487,294.5326247,352.8161112,292.5463855,304.7872283,171.1977224,350.1629727,323.2785087,272.1148095,309.6392717
20090127,307.178048,314.5890551,293.7051779,353.7378587,293.3155462,305.0239549,171.1529799,350.2079702,323.3152596,272.1462683,309.5863246
20090128,308.1946952,326.8059923,293.0222379,354.6491232,294.0852204,305.2606148,171.1066922,350.2534811,323.3521459,272.1774212,309.5333656
20090129,309.2110552,339.1963379,292.487519,355.5494889,294.855394,305.4971901,171.0588859,350.2994951,323.3891592,272.2082615,309.4803954
20090130,310.2271072,351.7865365,292.1004827,356.4385208,295.6260556,305.7336614,171.0095914,350.3460039,323.4262934,272.2387848,309.4274175
20090131,311.2428334,4.6042214,291.857367,357.3157636,296.397196,305.9700101,170.9588414,350.3930009,323.4635443,272.2689886,309.3744366
20090201,312.2582184,17.677827,291.7521314,358.1807406,297.1688079,306.2062184,170.9066712,350.4404804,323.5009085,272.298872,309.3214591
20090202,313.2732489,31.0343343,291.7772603,359.0329529,297.9408853,306.442269,170.8531169,350.4884369,323.5383832,272.3284341,309.2684912
20090203,314.2879137,44.6949068,291.9244081,359.8718783,298.7134226,306.678144,170.7982144,350.5368637,323.5759643,272.3576733,309.2155381
20090204,315.3022024,58.6685848,292.1848914,0.6969703,299.4864133,306.9138237,170.7419974,350.5857515,323.6136455,272.386586,309.1626025
20090205,316.316105,72.9448515,292.5500462,1.5076585,300.2598487,307.1492852,170.6844965,350.6350874,323.6514167,272.4151644,309.1096831
20090206,317.3296122,87.4867075,293.0114753,2.3033489,301.0337177,307.3845021,170.6257375,350.6848538,323.6892635,272.4433967,309.056774
20090207,318.342716,102.2266052,293.561209,3.0834278,301.8080075,307.6194451,170.5657425,350.7350298,323.7271678,272.4712674,309.0038655
20090208,319.3554129,117.0677038,294.1918019,3.847266,302.5827061,307.8540846,170.5045326,350.7855933,323.7651114,272.49876,308.950947
20090209,320.367706,131.8918836,294.8963817,4.5942236,303.3578051,308.0883944,170.4421312,350.8365257,323.8030791,272.5258609,308.8980102
20090210,321.3796064,146.5738108,295.6686635,5.3236525,304.1333016,308.322354,170.3785672,350.8878136,323.8410635,272.5525619,308.8450526
20090211,322.3911315,160.9979181,296.502939,6.0348942,304.9091984,308.5559485,170.3138757,350.93945,323.8790701,272.5788605,308.7920773
20090212,323.4023014,175.0738257,297.3940501,6.7272744,305.6855005,308.7891668,170.2480966,350.9914322,323.9171378,272.6047588,308.739092
20090213,324.4131341,188.7463538,298.337353,7.4000957,306.4622123,309.0219982,170.1812716,351.0437585,323.9547869,272.6302595,308.6861054
20090214,325.4236421,201.9985115,299.3286789,8.0526309,307.2393345,309.2544295,170.1134419,351.0964256,323.9928689,272.6553639,308.6331248
20090215,326.4338312,214.8483075,300.364295,8.6841189,308.0168629,309.4864437,170.0446469,351.1494271,324.030895,272.6800704,308.5801544
20090216,327.4437007,227.3416986,301.4408667,9.2937632,308.7947884,309.7180202,169.9749241,351.2027533,324.0688977,272.7043744,308.5271957
20090217,328.4532446,239.5441508,302.5554223,9.880732,309.5730985,309.9491352,169.9043098,351.2563922,324.1068783,272.7282689,308.4742477
20090218,329.4624527,251.5325749,303.7053191,10.4441589,310.3517777,310.1797632,169.8328399,351.3103299,324.144829,272.7517457,308.421308
20090219,330.4713121,263.388499,304.8882122,10.9831441,311.1308087,310.4098768,169.76055,351.3645513,324.1827388,272.7747953,308.3683731
20090220,331.4798069,275.192637,306.1020246,11.4967557,311.9101726,310.6394477,169.6874763,351.4190405,324.2205953,272.7974078,308.3154388
20090221,332.4879198,287.0206553,307.3449215,11.9840313,312.6898498,310.8684474,169.6136556,351.4737814,324.2583856,272.8195735,308.262501
20090222,333.4956322,298.939846,308.6152859,12.4439795,313.46982,311.096847,169.5391259,351.5287581,324.2960969,272.841283,308.2095559
20090223,334.5029244,311.0065121,309.9116969,12.8755821,314.2500635,311.3246184,169.4639271,351.5839552,324.3337175,272.8625279,308.1566004
20090224,335.5097766,323.2640365,311.2329111,13.2777966,315.030561,311.5517347,169.3881011,351.6393589,324.3712366,272.8833014,308.1036331
20090225,336.5161695,335.7417867,312.5778454,13.6495595,315.8112947,311.7781703,169.3116924,351.6949567,324.4086453,272.9035986,308.0506541
20090226,337.5220844,348.455112,313.9455619,13.9897905,316.5922488,312.0039023,169.2347486,351.7507386,324.4459372,272.9234173,307.9976661
20090227,338.5275043,1.406649,315.3352546,14.2973979,317.3734096,312.2289096,169.15732,351.8066964,324.4831079,272.9427575,307.9446738
20090228,339.5324136,14.5889302,316.7462366,14.5712853,318.1547654,312.453173,169.0794587,351.8628235,324.5201545,272.961621,307.8916835
20090301,340.5367977,27.9879153,318.1779282,14.8103596,318.9363054,312.676674,169.0012177,351.9191135,324.5570747,272.9800104,307.8387017
20090302,341.5406421,41.5866635,319.6298462,15.0135409,319.7180188,312.8993934,168.9226484,351.9755589,324.5938648,272.9979271,307.7857338
20090303,342.5439324,55.3681162,321.1015942,15.1797754,320.4998937,313.12131,168.8437999,352.0321496,324.6305191,273.0153702,307.7327825
20090304,343.546654,69.316028,322.5928539,15.3080503,321.2819163,313.3424,168.7647172,352.0888722,324.6670281,273.0323357,307.6798469
20090305,344.5487924,83.4135016,324.1033782,15.3974127,322.0640712,313.5626364,168.6854411,352.1457096,324.7033788,273.0488158,307.6269224
20090306,345.5503348,97.639277,325.6329853,15.4469902,322.8463418,313.7819902,168.6060085,352.2026419,324.7395556,273.0648,307.574001
20090307,346.5512721,111.9627243,327.1815549,15.456016,323.6287122,314.0004315,168.5264542,352.2596483,324.7755412,273.0802765,307.5210735
20090308,347.5516016,126.3392175,328.7490248,15.4238548,324.4111695,314.2179325,168.4468134,352.3167095,324.81132,273.0952348,307.4681319
20090309,348.551329,140.707948,330.3353879,15.3500294,325.193706,314.4344692,168.3671244,352.3738105,324.8468803,273.1096681,307.4151715
20090310,349.5504687,154.9939656,331.940688,15.234245,325.9763199,314.6500231,168.2874296,352.4309424,324.8822155,273.1235748,307.3621931
20090311,350.5490422,169.1150959,333.5650139,15.0764105,326.7590139,314.86458,168.2077761,352.4881029,324.9173237,273.1369582,307.3092021
20090312,351.5470743,182.9926029,335.2084918,14.8766562,327.5417928,315.0781279,168.1282133,352.5452924,324.952206,273.1498238,307.2562064
20090313,352.5445888,196.5628488,336.8712775,14.6353487,328.3246601,315.2906539,168.0487906,352.6024058,324.9868631,273.1621773,307.2032142
20090314,353.5416054,209.7867265,338.5535485,14.3531061,329.1076154,315.5021421,167.9695556,352.6595017,325.0212937,273.1740224,307.1502314
20090315,354.5381377,222.6546276,340.2554988,14.0308136,329.8906531,315.7125726,167.890553,352.7167237,325.0554933,273.1853594,307.0972609
20090316,355.5341935,235.1865006,341.9773326,13.6696388,330.6737633,315.9219216,167.8118249,352.77393,325.0894544,273.1961859,307.0443026
20090317,356.5297754,247.428097,343.7192602,13.2710465,331.4569323,316.1301626,167.7334116,352.8311082,325.1231669,273.2064973,306.9913541
20090318,357.5248822,259.4451327,345.4814912,12.8368101,332.2401434,316.3372668,167.6553519,352.8882468,325.1566199,273.2162877,306.938412
20090319,358.5195098,271.3168741,347.2642277,12.3690187,333.0233788,316.5432046,167.5776846,352.9453316,325.1898015,273.225551,306.885472
20090320,359.5136519,283.1300218,349.0676551,11.8700782,333.8066191,316.7479456,167.5004481,353.0023473,325.2226996,273.234281,306.83253
20090321,0.5073008,294.9731347,350.8919314,11.3427053,334.5898447,316.9514593,167.4236814,353.0592788,325.2553029,273.242472,306.779582
20090322,1.5004476,306.9314196,352.7371741,10.7899143,335.3730356,317.1537159,167.3474241,353.1161111,325.2876005,273.2501193,306.726625
20090323,2.4930824,319.0815677,354.6034447,10.2149956,336.1561724,317.3546859,167.2717167,353.1728303,325.3195827,273.2572195,306.673657
20090324,3.485195,331.4864419,356.4907305,9.6214872,336.939236,317.5543412,167.1966015,353.229424,325.3512415,273.2637708,306.6206775
20090325,4.4767747,344.1897802,358.3989232,9.0131394,337.7222086,317.7526555,167.1221223,353.2858816,325.3825708,273.2697739,306.5676882
20090326,5.4678107,357.211613,0.3277942,8.393873,338.5050742,317.9496047,167.0483253,353.3421948,325.4135671,273.275232,306.5146931
20090327,6.4582926,10.5456297,2.2769656,7.7677341,339.2878183,318.1451665,166.9752583,353.3983572,325.4442288,273.2801505,306.4616982
20090328,7.448209,24.159921,4.2458767,7.1388447,340.0704274,318.3393202,166.9029695,353.4543635,325.4745558,273.2845364,306.4087106
20090329,8.4375474,38.0020105,6.233746,6.5113528,340.8528876,318.5320446,166.8315059,353.5102077,325.504547,273.2883961,306.3557366
20090330,9.4262928,52.0077716,8.2395309,5.8893822,341.6351838,318.7233165,166.7609107,353.5658811,325.5341991,273.2917337,306.30278
20090331,10.4144283,66.1121883,10.2618946,5.2769847,342.4172979,318.9131094,166.691222,353.6213714,325.5635051,273.2945496,306.2498402
20090401,11.4019354,80.2589046,12.2991387,4.6780941,343.1992103,319.1013937,166.6224723,353.6766622,325.5924537,273.2968402,306.1969127
20090402,12.3887967,94.4058026,14.3491401,4.0964853,343.9809,319.2881376,166.5546896,353.7317343,325.6210311,273.2985994,306.1439897
20090403,13.3749984,108.5253347,16.4094024,3.5357354,344.7623476,319.473309,166.4878994,353.7865677,325.6492226,273.2998197,306.0910624
20090404,14.3605327,122.6001806,18.4769494,2.9991907,345.5435371,319.6568777,166.4221266,353.8411439,325.6770147,273.3004952,306.038123
20090405,15.3454,136.6161836,20.5483194,2.4899369,346.3244573,319.8388169,166.3573982,353.8954479,325.7043975,273.3006232,305.9851669
20090406,16.3296098,150.5551206,22.6195605,2.0107746,347.1051031,320.0191044,166.293744,353.9494692,325.7313652,273.3002052,305.9321936
